Category,Food Name,熱量(kcal),水分(g),粗蛋白(g),粗脂肪(g),飽和脂肪(g),灰分(g),總碳水化合物(g),膳食纖維(g),糖質總量(g),葡萄糖(g),果糖(g),半乳糖(g),麥芽糖(g),蔗糖(g),乳糖(g),鈉(mg),鉀(mg),鈣(mg),鎂(mg),鐵(mg),鋅(mg),磷(mg),銅(mg),視網醇當量(RE)(ug),β-胡蘿蔔素(ug),α-維生素E當量(α-TE)(mg),維生素B1(mg),維生素B2(mg),菸鹼素(mg),維生素B6(mg),維生素B12(ug),葉酸(ug),維生素C(mg),脂肪酸S總量(mg),脂肪酸M總量(mg),脂肪酸P總量(mg),亞麻油酸(18:2)(mg),次亞麻油酸(18:3)(mg),其他脂肪酸(mg),反式脂肪(mg),酥胺酸(Thr),胱胺酸(Cys),纈胺酸(Val),甲硫胺酸(Met),異白胺酸(Ile),白胺酸(Leu),酪胺酸(Tyr),苯丙胺酸(Phe),離胺酸(Lys),組胺酸(His),精胺酸(Arg),色胺酸(Trp),膽固醇(mg),酒精含量(g),醣類熱量%,脂肪熱量%,蛋白質熱量%,酒精熱量%
加工調理食品類,"韓式泡菜",35.1609,89.654,2.014,0.4181,0.1053,2.0784,5.8355,2.8003,0.678,0.419,0.259,,0,0,0,486.892,243.962,63.051,18.13,1.148,0.305,50.362,,99.7498,598.379,1.0774,0.055,0.0816,0.6326,0.242,0.035,23.209,5.057,105.323571,60.281658,252.494771,202.715785,49.778986,0,,,,,,,,,,,,,,24.113,,66.38624154,10.70194449,22.91181398,
加工調理食品類,"花瓜罐頭",88.7205,73.9,2.9,0.2241,0.1359,4.2,18.7759,1,14.458,5.747,5.614,0.058,0,3.039,0,1458,122,13,18,3.4,0.3,46,,0,0,0.1063,0.01,0.08,1.9,0.24,,6,,135.9065655,13.5578259,53.0054766,27.6344433,25.3710333,21.6294597,0,93,34,126,22,107,176,40,106,155,62,128,0,0,,84.65191247,2.273319019,13.07476851,
加工調理食品類,"冷凍洋蔥圈",281.106,41.46,3.977,11.0468,2.369,2.072,41.4442,2.7745,4.011,1.15,1.142,0,1.23,0.489,0,502.95,173.01,130.19,19.06,0.29,0.428,127.79,,0,0,2.0393,0.088,0.03,0.58,0.1472,0,13.8,,2368.964166,5409.34179,3253.702378,2924.806002,328.8963764,29.5612368,77.66,183.75,69.958,243.86,85.66,210.43,428.4,201.69,193.62,351.5,116.13,143.67,0,0,,58.97305643,35.36786835,5.659075224,
加工調理食品類,"醃辣椒",53.1436,83.392,1.931,0.316,0.1525,3.7171,10.6439,0.8133,6.823,0.766,0.802,0,0,5.255,0,1520.48,48.14,29.4,10.12,0,0,36.28,0.0511,20.0864,120.494,0.648,0,0,0,0,,27.018,0.972,152.46842,10.004876,147.6036,102.274348,45.329252,5.92184,0,51.3151,8.8197,63.8892,6.5888,56.6912,102.7364,19.0185,56.323,88.0923,23.0095,68.8716,0,,,80.11425647,5.351538097,14.53420544,
加工調理食品類,"桂竹筍片",19.0808,92.994,1.011,0.218,,2.5083,3.2687,2.4363,,,,,,,,815.4643,49.2364,11.4675,1.1962,0.2543,0.1013,10.5642,,0,0,0.0023,0.002,0.019,0.183,0,,,0,,,,,,,,,,,,,,,,,,,,,,68.52333236,10.28258773,21.19407991,
加工調理食品類,"麻竹筍干",202.3726,46.763,15.818,1.213,0.3919,4.1601,32.0459,17.0384,,,,,,,,49.8157,1804.7547,178.5766,24.9119,5.6615,4.1832,223.7179,,0,0,0.5349,0,0.103,1.106,0.245,,,0,391.9203,101.6494,710.0902,606.8639,103.2263,,,522.296,56.822,657.368,177.772,533.888,943.389,439.087,536.699,794.921,453.921,834.68,0,,,63.34039292,5.394504987,31.26510209,
加工調理食品類,"薤",11.2,90.6,0.54,0.16,,6.8,1.9,1.76,,,,,,,,2586.3,90,34.8,14.1,1.61,0.27,32.7,,0,0,,0.0004,0.005,0.09,7.3,,,1.6,,,,,,,,,,,,,,,,,,,,,,67.85714286,12.85714286,19.28571429,
加工調理食品類,"甘藍乾",194.4,38.95,7.22,1.12,,13.85,38.86,3,,,,,,,,3853.7,870,253.6,67.3,5.23,0.85,143.2,,0,0,,0.002,0,1.07,0.0096,,,0.6,,,,,,,,,,,,,,,,,,,,,,79.95884774,5.185185185,14.85596708,
加工調理食品類,"酸甘藍菜",24.4303,92.119,1.449,0.1999,0.0556,2.0233,4.2088,3.3511,0.164,0.164,0,,0,0,0,497.2,110.609,38.385,7.925,0.771,0.212,17.35,,2.3206,13.921,0.1393,0.024,0.0159,0.0643,0.077,,32.081,15.639,55.648162,43.300339,100.951499,47.598189,53.35331,0,,29.893,14.249,38.957,13.859,23.553,37.24,9.31,23.586,35.669,13.618,22.334,12.014,,,68.91114722,7.364215748,23.72463703,
加工調理食品類,"梅乾菜",115.6317,41.079,5.4865,1.1481,,31.4482,20.8382,12.8409,,,,,,,,11554.8843,819.6776,381.016,58.7077,35.6348,1.7188,70.4186,,717.033,4301.3375,3.7579,0.031,0.1545,0.881,0.239,,,0,,,,,,,,195.395,48.665,268.548,47.431,200.569,301.425,120.696,183.011,253.504,69.456,103.367,29.084,,,72.08473109,8.936044355,18.97922456,
加工調理食品類,"榨菜",26.9756,86.4695,1.287,0.3592,0.1136,7.2356,4.6487,2.9452,0,0,0,,0,0,0,2789.958,89.6855,47.097,8.527,2.026,0.3855,19.5925,,18.7402,87.4335,0.1824,0.013,0.0335,0.05,0.0675,,,0.029,113.600592,80.291976,165.30384,74.74952,90.55432,0,,,,,,,,,,,,,,,,68.93192366,11.98416347,19.08391287,
加工調理食品類,"酸菜",18.999,91.0445,0.8425,0.3202,0.0871,4.606,3.1868,2.3128,0,0,0,,0,0,0,1447.2365,150.3545,50.015,10.6225,1.0685,0.3395,19.616,,7.7595,46.5475,0.3909,0.022,0.0255,0.309,0.0895,,,7.305,87.07839,54.664544,178.457066,40.546926,137.91014,0,,,,,,,,,,,,,,,,67.09405758,15.16816675,17.73777567,
加工調理食品類,"醃漬冬瓜",27.6,83.6,2.47,0.16,,9.7,4.07,1.9,,,,,,,,3690,150,51,23,1.29,0.29,57,,0,0,,0,0,0.12,0.0135,,,1.6,,,,,,,,,,,,,,,,,,,,,,58.98550725,5.217391304,35.79710145,
加工調理食品類,"醃漬花胡瓜",88.95,74,3,0.51,,4.4,18.09,2,,,,,,,,1603,110,28,20,1.06,0.3,51,,0,0,,0,0.02,0.4,0.016,,,0,,,,,,,,,,,,,,,,,,,,,,81.34907251,5.160202361,13.49072513,
加工調理食品類,"醃漬越瓜",17.95,93,1.1,0.15,,2.7,3.05,1.3,,,,,,,,873,170,28,13,0.3,0.2,20,,5.001,30,,0.03,0.01,0.1,0.027,,,18,,,,,,,,,,,,,,,,,,,,,,67.96657382,7.520891365,24.51253482,
加工調理食品類,"銀耳罐頭",48.97,87.8,0.08,0.09,,0.07,11.96,1.39,,,,,,,,7.4,10,11.2,3.5,0.5,0.12,6,,0,0,,0,0,0.11,0.0032,,,0,,,,,,,,,,,,,,,,,,,,,,97.69246477,1.654073923,0.653461303,
加工調理食品類,"草菇罐頭",35.7018,90.4,3.2895,0.105,0,0.8058,5.3997,3.1692,,,,,,,,305.7193,3.8692,6.0226,6.7411,1.1964,0.4614,43.703,,0,0,0,0.0035,0.0205,0.076,0.0295,,6.22,11.8175,0,0,0,0,0,,,46.191,4.747,49.948,57.694,39.635,72.278,39.396,46.086,58.974,27.678,53.887,0,,,60.49779003,2.646925365,36.85528461,
加工調理食品類,"醃漬香菇",55.76,84.21,3.04,0.12,,2,10.63,4.55,,,,,,,,723,41,12,9,1.19,0.73,32,,0,0,,0.002,0.047,0.32,0.0165,,,0.3,,,,,,,,,,,,,,,,,,,,,,76.2553802,1.93687231,21.80774749,
加工調理食品類,"秀珍菇罐頭",29.9832,92.445,1.653,0.5,,0.6842,4.7178,5.5651,,,,,,,,245.2552,32.133,13.5998,4.0657,1.4197,0.525,21.2658,,0,0,0,0.003,0.0135,0.174,0.0237,,8.415,12.005,,,,,,,,49.788,7.234,55.227,101.984,45.254,80.111,40.455,47.089,54.287,27.698,56.406,0,,,62.93924598,15.00840471,22.05234932,
加工調理食品類,"金針菇罐頭",26.9857,92.93,1.724,0.2225,,0.6017,4.5218,3.8117,,,,,,,,959.0349,189.1752,7.9413,12.193,0.8674,0.5046,77.3049,,0,0,0,0.102,0.049,1.385,0.0159,,15.025,6.4815,,,,,,,,40.218,3.682,39.878,172.103,31.557,54.218,31.692,32.63,44.164,22.647,37.585,0,,,67.02512812,7.420596835,25.55427504,
加工調理食品類,"洋菇罐頭",31.1722,89.44,2.912,0.265,0,3.0982,4.2848,3.2732,,,,,,,,532.2738,32.1581,9.7262,10.6808,0.9862,0.6674,52.1471,,0,0,0,0.0035,0.094,0.4755,0.0554,,8.88,11.234,0,0,0,0,0,,,78.299,10.295,83.233,250.034,77.166,124.499,61.422,71.118,92.003,42.381,89.151,0,,,54.98232399,7.651048049,37.36662796,
加工調理食品類,"猴頭菇罐頭",30.7164,91.9,0.969,0.106,0,0.5534,6.4716,1.7274,,,,,,,,174.2346,1.701,22.2938,3.402,1.1395,0.6844,33.9023,,0,0,0,0.005,0.043,0.112,0.0312,,5.26,61.694,0,0,0,0,0,,,41.148,2.823,46.55,164.571,35.897,65.873,33.655,37.006,46.24,24.59,51.376,0,,,84.27550104,3.105832715,12.61866625,
加工調理食品類,"高纖胚芽冬粉",363.6312,9.06,0.597,0.16,,0.2322,89.9508,4.0294,,,,,,,,2.47,3.05,10.41,5.621,0.51,0.11,24.66,,0,0,0.047,0.016,0.005,0,0.0187,,,7.85,,,,,,,,19.6,11.7,38.8,6.28,18.4,33.6,16.3,16.3,36.2,24.27,56,0,,,98.94728505,0.396005623,0.656709325,
加工調理食品類,"冬粉",351.37,12.06,0.143,0.09,,0.21,87.497,1.4209,,,,,,,,9.73,13.17,1.74,6.49,1.89,0.07,42.5,,0,0,0,0,0.01,0.14,0,,,0,,,,,,,,,,,,,,,,,,,,,,99.60668241,0.230526226,0.16279136,
加工調理食品類,"寬粉",349.4273,12.298,0.136,0.1265,0.0531,0.5033,86.9362,1.0284,0,0,0,,0,0,0,4.293,44.79,25.614,6.76,1.426,0.149,72.229,,0,0,0,0.025,0.014,0.1397,0.003,,,0.001,53.08193,33.526295,39.89304,37.12775,2.76529,0,,,,,,,,,,,,,,,,99.51849784,0.325818847,0.155683314,
加工調理食品類,"佃煮黑豆",271.4506,38.73,10.498,6.163,0.9161,1.1111,43.4979,7.0552,10.398,5.264,1.444,,0,3.69,0,250.605,176.849,43.914,43.407,15.728,1.712,106.853,,0.3702,2.221,2.2084,0.029,0.0677,0,0.122,,315.614,0,916.12995,1882.11857,3364.75148,2892.17264,472.57884,0,,503.477,115.912,581.888,180.218,599.247,1046.053,489.238,687.036,796.511,1451.286,865.11,179.156,,,64.09696645,20.43355218,15.46948137,
加工調理食品類,"豆干絲",170.11,65.83,18.31,8.63,1.4317,2.43,4.8,2.55,,,,,,,,548.85,44.76,286.66,41.41,6.17,2.4,277.41,,0,0,0.5809,0.01,0.01,0.17,0.0096,,6,0,1431.717,1638.837,5558.583,4800.006,758.577,,,735.77,452.95,933.75,122.51,905.06,1595.74,781.58,1078.99,1141.49,475.08,1682.38,262.53,,,11.28681441,45.65869143,43.05449415,
加工調理食品類,"五香豆干",196.758,61.34,19.27,10.5596,1.7318,2.67,6.1604,2.2,0.392,0,0,0,0,0.392,0,445.47,251.09,273,66.53,5.54,2.17,291.11,,0,0,1.2559,0.08,0.1,0.36,0.0961,0,22,0,1731.753281,2221.697602,6588.060523,5739.723378,848.3371448,37.2965072,20.93,764.35,378.91,964.35,233.48,949.59,1632.27,802.84,1101.47,1227.75,509.84,1716.65,285.64,0,,12.52381098,48.30116183,39.17502719,
加工調理食品類,"小方豆干",161.04,67.29,17.4,8.6,1.3003,3.2,3.51,3.26,,,,,,,,115.56,166.27,685.34,55.82,4.47,1.61,246.76,,0,0,0.7935,0.07,0.05,0.21,0.0695,,25,0,1300.32,1697.64,5602.04,4855.56,746.48,,,675.86,352.13,849.47,171.9,847.35,1470.09,710.47,987.85,1085.99,441.72,1523.68,212.06,,,8.718330849,48.06259314,43.21907601,
加工調理食品類,"黑豆干",197.0871,64.695,19.029,12.5251,2.2208,1.6896,2.0613,,0.133,0,0,,0,0.133,0,122.909,172.057,334.555,70.26,4.113,1.865,305.777,,0,0,1.3133,0.1,0.0729,0.4876,0.04,,28.406,0,2220.825481,2935.88344,7357.24374,6472.220174,885.023566,11.147339,,767.22,219.259,935.361,205.382,889.207,1550.272,781.286,1046.238,1275.854,791.418,1472.571,0,,,4.183531038,57.19598086,38.6204881,
加工調理食品類,"豆腐皮",209.4169,59.55,25.29,10.9777,1.7236,1.8179,2.3644,0.6314,0,0,0,0,0,0,0,22.56,381.87,61.96,95.771,4.66,2.15,391.45,,0.7251,4.35,1.5206,0.105,0.066,0.527,0.6206,,50.7,0.42,1723.64161,2358.778399,6893.095429,5979.223859,913.8715696,4.39108,4.5,1158.25,717.0464,1377.96,349.26,1381.3,2453.39,1179.21,1618.57,1874.75,706.03,2110.64,289,,,4.516158916,47.17828408,48.305557,
加工調理食品類,"日式炸豆皮",387.958,42.02,19.17,32.42,5.1495,1.5155,4.8745,2.3363,,,,,,,,1.23,137.19,292.02,58.65,2.48,1.923,368.23,,0,0,3.7758,0.055,0.03,0.31,0.0515,,16.3,0.93,5149.52796,7295.44018,19974.90218,17738.7651,2236.13708,,,784.59,456.4851,937.26,244.49,902.19,1603.01,813.71,1059.53,1241.04,553.94,1469.43,235.11,,,5.025801762,75.20917213,19.76502611,
加工調理食品類,"豆豉",236.6417,37.166,20.3763,11.5409,1.9129,18.0997,12.8171,10.7516,0,0,0,,0,0,0,6075.3207,641.5957,145.8537,89.6783,10.538,2.205,205.646,,2.2843,13.7033,2.6315,0.0577,0.2702,0.7861,0.6351,,72.1075,2.2333,1912.858011,2750.427288,6869.339875,5993.685629,871.7303406,16.618896,,754.8255,421.3975,998.4875,274.908,958.7425,1580.336,640.4975,1010.589,1068.6395,519.425,980.428,93.44,,,21.66498973,43.89255993,34.44245034,
加工調理食品類,"豆棗",420.3226,15.78,11.749,19.245,3.1788,3.1956,50.0304,0.8118,37.521,0.542,0.209,0,6.271,30.499,0,854.29,73.63,272.71,41.19,3.14,0.481,203.17,,0,0,1.7437,0.016,0.02,0.13,0.0676,,16.7,0,3178.754385,4656.539445,11404.87568,10112.59317,1292.282505,5.7735,137.8,406.47,163.0917,503.42,74.84,517.67,934.59,351.74,548.26,630.97,258.91,646.12,0,,,47.61142989,41.20763433,11.18093579,
加工調理食品類,"百頁豆腐",196.424,66.04,13.38,13.082,2.1289,1.2065,6.2915,0.5147,0.119,0,0.066,0,0,0.053,0,425.41,17.27,33.47,6.15,2.09,0.76,123.1,,0,0,1.6712,0.017,0.01,0.11,0.006,,33.3,0.95,2128.89927,3023.799644,7926.84167,7091.058854,835.782816,4.866504,83.78,571.49,330.2944,627.55,134.96,662.1,1214.83,571.92,744.21,892.67,356.69,987.78,76.86,,,12.81207999,59.94074044,27.24717957,
加工調理食品類,"傳統豆腐",88.41,81.15,8.46,3.41,1.0387,1.01,5.97,0.56,,,,,,,,2.15,179.69,139.85,32.81,1.97,0.82,110.65,,0,0,0.4545,0.08,0.04,0.25,0.0159,,35,0,1038.686,192.324,2179.331,1497.672,681.659,,,322.87,153.5,396.55,107.86,395.65,682.38,335.58,455.84,512.86,209.51,718.86,70.37,,,27.01051917,34.71326773,38.2762131,
加工調理食品類,"傳統豆腐(2022年取樣)",95.7024,81.98,9.58,5.5156,0.9762,0.9889,1.9355,1.5621,0,0,0,0,0,0,0,6.71,144.89,159.55,32.07,1.6,0.94,117.39,0.1674,0,0,0.736,0.056,0,0,0,0,20.35,0,976.1564036,1278.367159,3260.155332,2896.908948,363.2463848,0.9211052,11.7,290.2039,83.8076,409.6378,88.7631,395.2906,711.2913,349.8509,460.3532,539.6306,206.672,685.2422,16.77,0,,8.089661283,51.86954559,40.04079313,
加工調理食品類,"冷凍豆腐",130.8572,74.97,12.919,7.0532,1.3088,1.1322,3.9256,2.1743,0.602,0,0,0,0,0.602,0,8.42,109.44,240.49,48.79,2.54,1.171,218.66,,0,0,0.7324,0.044,0.02,0.19,0.0547,,29.7,5.66,1308.777686,1544.975247,4194.044316,3648.415817,545.6284988,10.791396,7.62,481,232.1179,511.61,136.45,508.58,900.48,383.96,583.57,711.62,291.26,832.74,172,,,11.99964542,48.50997882,39.49037577,
加工調理食品類,"小三角油豆腐",159.7459,75.57,12.723,13.3423,2.3443,1.1714,0,0.6943,0,0,0,0,0,0,0,1.12,196.37,215.53,56.85,2.52,1.449,218.18,,0,0,0.8916,0.057,0.05,0.27,0.0658,,41.3,2.89,2344.268795,3107.501724,7888.554821,7030.631589,857.9232323,4.00269,115.37,539.2,299.1856,617.08,162.96,655.41,1133.48,552.16,730.26,878.5,349.11,1045.43,108.35,,,0,70.23384435,29.76615565,
加工調理食品類,"嫩豆腐",53.1199,89.85,4.93,2.9943,0.5185,0.6129,1.6128,0.8135,0.572,0,0,0,0,0.572,0,32.02,164.71,13.12,35.73,1.26,0.49,73.01,,0,0,0.457,0.086,0.04,0.24,0.0727,,15,0,518.5079595,657.7069779,1809.467467,1586.664599,222.8028687,17.2262079,5.26,187.36,109.77,220.12,63.87,215.96,374.49,191.56,251.86,300,123.53,414.64,35.97,,,12.14460118,50.73183496,37.12356386,
加工調理食品類,"雞蛋豆腐",79.3506,84.64,6.867,4.577,1.3103,1.2436,2.6724,0.3584,0.73,0.173,0.089,0,0,0.468,0,306.88,176.38,9.3,24.288,0.96,0.76,1039.67,,3.72,0,0.5411,0.052,1.21,0.18,0.0746,0.09,20.1,0.28,1310.285252,1630.199244,1627.036537,1399.852565,147.539595,18.953357,9.18,328.19,234.1586,425.06,119.31,369.62,644.02,310.85,414.2,517.81,181.85,535.74,48.79,110.02,,13.47135371,51.91265094,34.61599534,
加工調理食品類,"麻油辣腐乳",106.9855,71.09,8.96,5.7731,1.022,9.38,4.7969,0.6527,0.354,0.123,0.174,0.057,0,0,0,3675.05,123.65,136.9,43.55,3.06,0.98,137.51,,31.794,186.04,1.229,0.011,0.1,0.39,0.1225,,25,,1021.965708,1300.852623,3444.508569,3066.693812,375.5055164,12.12351,3.411,342.47,198.4,453.03,119.83,444.72,726.69,358.98,487.28,550.01,244.43,481.86,145.5,,,17.93476686,48.56536633,33.4998668,
加工調理食品類,"素肉",210.2383,57.206,23.939,10.0575,1.7738,2.8063,5.9912,5.4867,1.532,0.13,0.083,0,0.142,1.177,0,730.73,350.86,119.82,72.3,4.25,1.8,162.532,0.4846,1.9387,11.63,1.3472,0.057,0,0.6205,0,0,23.45,0,1773.811103,2169.895568,6091.254473,5296.048178,795.206295,22.48857,20.99,821.3252,258.9126,954.8026,152.1486,933.3968,1749.4487,832.6804,1175.6567,1204.4136,516.186,1503.9929,118.78,0,,11.39887452,43.05471458,45.54641091,
加工調理食品類,"冷凍素雞塊",205.8296,57.33,14.174,8.12,1.2682,1.3626,19.0134,1.2432,,,,,,,,455.61,57.61,8.24,13.539,1.62,0.64,146.47,,0.4218,2.53,1.1139,0.053,0.065,0.314,0.065,,40.9,,1268.19784,2109.50292,4742.26676,4185.92496,556.3418,,,580.27,394.63,705,155.85,698.64,1356.94,562.09,791.85,933.18,351.6,902.56,167,,,36.94978759,35.50509742,27.54511499,
加工調理食品類,"花生麵筋罐頭",205.829,60,11,11.0858,1.9522,2.4,15.5142,1.1,8.072,0.409,0.408,0,0,7.255,0,778,93,11,30,1.8,0.9,59,,0,0,1.9639,0.03,0.1,1,0.39,,8,,1952.20938,2919.44543,6209.15658,5587.79749,621.35909,11.0858,34.47,248,25,381,121,330,631,325,468,216,225,555,97,0,,30.14968736,48.47334438,21.37696826,
加工調理食品類,"香菇麵筋罐頭",192.4,61.9,10.7,10,1.574,2.5,14.9,0.5,,,,,,,,916,80,9,20,1.7,0.8,64,,0,0,1.896,0.01,0.08,0.6,0.216,,10,,1574,2375,6053,5338,715,,,265,22,399,107,350,667,325,490,197,215,414,93,0,,30.97713098,46.77754678,22.24532225,
加工調理食品類,"花豆罐頭(糖漬)",204.3068,48.17,7.572,0,0,0.7533,43.5047,6.4779,,,,,,,,7.1812,215.8388,61.5562,39.5876,2.1727,0.9155,121.8118,,4.9492,28.19,0.1232,0.056,0.032,0.426,0.0586,,,0,0,0,0,0,0,,,152.179,23.069,190.352,26.386,160.091,284.909,101.911,197.179,226.267,119.848,172.419,93.63,,,85.17523646,0,14.82476354,
加工調理食品類,"紅豆罐頭(糖漬)",232.5394,41.5,8.02,0.283,0,0.7189,49.4781,5.4855,,,,,,,,7.8223,215.5165,29.1849,39.2286,1.9389,0.9792,120.414,,0,0,0.2628,0.029,0.025,0.475,0.1,,,0.34,0,0,0,0,0,,,80.008,16.842,119.294,0,82.157,165.019,53.27,123.591,172.022,84.47,111.497,87.56,,,85.1091901,1.095298259,13.79551164,
加工調理食品類,"甘納豆",333.1432,16.82,6.636,0.9712,0.1809,1.1082,74.4646,7.5526,51.033,0.148,0.133,0,0,50.752,0,183.925,242.915,28.775,35.59,1.495,0.7755,121.505,,0.1375,0.825,0.1863,0.004,0.0515,1.274,0.1585,,26.51,31.99,180.9403872,260.5690752,529.6895664,376.743048,152.9465184,0,0,248.1128,95.3509,309.9972,54.3554,259.1805,474.5587,199.5743,304.048,396.7762,275.0562,356.8559,94.8557,,,89.40851862,2.623736579,7.967744802,
加工調理食品類,"豌豆仁罐頭",125.5319,68.915,7.17,0.9235,0,0.8564,22.1351,5.6578,,,,,,,,210.5621,283.2073,39.4702,70.5506,2.8908,1.8517,225.2383,,11.6937,55.645,0.1888,0.045,0.0195,0.3805,0.0047,,,2.4335,0,0,0,0,0,,,121.585,25.933,143.791,17.322,133.17,240.063,95.659,144.145,198.966,66.563,242.005,85.08,,,70.53219142,6.621026209,22.84678237,
加工調理食品類,"鹽酥蠶豆",480.5894,2.715,26.928,20.865,6.3553,3.2189,46.2731,23.051,,,,,,,,385.95,813.69,38.455,93.2,3.325,2.537,364.42,,0.6668,4,4.5765,0.033,0.311,1.415,0.2325,,,8.9825,6355.31208,7529.072655,6980.490075,6541.740855,438.74922,,,839.7,200.0867,1008.33,119.06,907.14,1688.42,627.42,923.73,1447.47,572.28,2045.33,170.04,,,38.51362514,39.07389551,22.41247934,
加工調理食品類,"豆漿",60.0273,86.2587,3.1637,1.2845,0.254,0.3401,8.953,2.0531,5.117,0,0,,0,5.117,0,36.4503,89.2817,12.4637,13.8393,0.3553,0.2517,42.9313,,0,0,0.108,0.0497,0.0198,2.1659,0.0247,,14.296,0.9767,253.984185,317.7853,712.71767,617.266475,94.706185,0,,107.435,28.9878,129.0795,34.518,117.72,218.292,104.4455,125.533,183.184,74.4565,160.3585,0,,,59.65952158,19.25873727,21.08174114,
加工調理食品類,"雞蛋豆漿",55.66,87.37,1.85,1.26,0.2134,0.29,9.23,0.24,,,,,,,,23.68,93.78,4.82,11.61,0.39,0.19,20.05,,0,0,0.1965,0.03,0.03,0.12,0.0235,0,8,0,213.444,261.702,784.854,685.314,99.54,,,70.8,34.73,81.16,18.2,80.79,139.12,67.37,93.72,117.28,49.37,156.28,0,0,,66.33129716,20.37369745,13.29500539,
加工調理食品類,"鹹豆漿",37,92,3.5,1.8,0.3501,1,1.7,0.1,,,,,,,,198,153,20,21,0.6,0.3,56,,1,0,0.2103,0.07,0.05,0.2,0.063,0.05,10,0,350.1,392.22,1057.68,938.52,119.16,,,95,85,104,27,102,182,96,125,157,66,206,46,2.3,,18.37837838,43.78378378,37.83783784,
加工調理食品類,"黑豆漿",39.2844,90.73,1.13,0.58,0.088,0.1739,7.3861,0.0864,,,,,,,,21.37,59.91,2.75,7.56,0.15,0.075,15.38,,0,0,0.06,0.008,0.01,0.1,0.0622,,6.6,3.16,87.97034,128.5947,363.43264,310.71122,52.72142,,,,,,,,,,,,,,,,,75.20644327,13.28771726,11.50583947,
加工調理食品類,"豆漿優酪乳",70.2183,83.744,1.98,1.1679,0.3513,0.1613,12.9468,0.9445,7.161,1.691,0,,0,5.47,0,7.961,78.32,12.639,13.9015,0,0.296,25.315,,0,0,0.0734,0.042,0.021,0,0.031,0,27.995,0,351.339357,231.162447,585.374838,511.143114,74.231724,0,,,,,,,,,,,,,,,,73.7517143,14.9691747,11.279111,
加工調理食品類,"DHA豆奶",43.502,89.38,1.72,0.5,,0.3695,8.0305,0.0918,,,,,,,,34.3,85.31,23.6,8.381,0.19,0.17,52.27,,0.253,0,0.0302,0.014,0.055,0.077,0.023,0.19,21,0,,,,,,,,,,,,,,,,,,,,0,,73.84028321,10.34435198,15.81536481,
加工調理食品類,"豆漿粉",433.6984,8.255,37.39,17.11,2.6056,4.7079,32.5371,12.5824,,,,,,,,0,1754.11,76.55,246.146,6.86,3.48,597.67,,4.7781,0,1.792,0.753,0.19,1.408,0.905,,331.2,5.56,2605.56213,3805.36666,10698.98566,9212.14377,1486.84189,,,1531.01,1015.15,1840.15,502.42,1748.54,3014.55,1377.94,1927.14,2470.81,1083.02,3064.33,476.5,,,30.00896476,35.5062412,34.48479404,
加工調理食品類,"叉燒肉",252.5617,50.279,17.179,13.0929,4.958,2.9467,16.5024,,14.883,0.245,0.102,,0,14.536,0,840.564,242.509,16.649,22.036,0.678,1.795,185.095,,0,,0.6557,0.694,0.1376,3.7136,0.431,0.368,20.926,0,4958.019372,6385.538259,1650.098187,1510.266015,95.840028,99.113253,,607.593,450.788,713.283,266.878,600.752,1143.26,457.115,546.119,1219.84,521.939,918.547,0,65.315,,26.13602933,46.65636159,27.20760907,
加工調理食品類,"切片火腿(牛肉)",121.0468,68.94,15.853,2.22,1.1191,3.5733,9.4137,,,,,,,,,1200.2,303.94,17.88,15.12,1.81,2.632,267.6,,0,,0.4954,0.033,0.09,2.19,0.1348,1.14,12.7,115.53,1119.05982,1006.0596,94.86948,82.63284,12.23664,,,636.9,306.0055,646.45,260.96,612.33,1088.84,400.6,625.99,1093.37,421.1,852.56,13.31,30.31,,31.10763771,16.50601255,52.38634974,
加工調理食品類,"切片火腿(豬肉)",146.5701,65.97,16.525,4.9249,1.8378,3.5436,9.0365,,2.158,0.285,0,0,0,1.717,0.156,1005.785,281.275,35.505,19.3,1.25,1.5165,343.92,,266.0215,,1.3462,2.548,0.302,5.5465,0.658,0.91,29.95,71.22,1837.75106,2258.726587,806.8906911,728.6438799,48.1507473,65.00868,0,671.07,322.0054,764.24,300.82,707.39,1266.555,569.51,726.99,1267.92,566.955,1072.38,151.55,32.545,,24.66123718,30.24088815,45.09787467,
加工調理食品類,"切片火腿(雞肉)",148.4084,66.17,15.264,5.264,1.7672,3.3079,9.9941,,3.883,0.234,0,0,0.377,2.647,0.625,1040.44,237.64,22.01,16.16,1.07,1.73,264.38,,0,,0.1438,0.081,0.14,2.535,0.151,0.64,26.45,0,1767.20376,2247.422688,1231.728624,1124.332496,67.179168,35.32144,28.95,743.76,1421.6513,776.85,350.92,771.91,1451.03,597.58,760.33,1290.65,450.67,1048.55,16.51,43.219,,26.93675021,31.92272136,41.14052843,
加工調理食品類,"條狀火腿(牛肉,黑胡椒)",112.89,71.09,18.85,2.33,1.0217,3.6,4.13,,,,,,,,,1125.1,301.88,4.61,18.139,2.53,4.61,349.91,,1.68,,4.94,0.054,0.151,2.654,0.2161,1.53,20.1,174.41,1021.73529,1104.85338,203.39968,181.99164,21.40804,,,707.2,162.17,760.67,166.22,735.97,1386.75,637.43,741.51,1381.31,487.56,1064.39,220.95,46.795,,14.63371424,18.57560457,66.79068119,
